state,county,station,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,plant_acres,harvest_acres,yield_acres,bales
AZ,Yuma,USH00029652,1990,79,16,0,8,0,0,64,43,0,336,0,11,24600,24600,1170.73170732,60000
AZ,Yuma,USH00029652,1989,231,0,23,0,0,0,892,501,0,1,0,13,15200,15100,1357.35099338,42700
AZ,Yuma,USH00029652,1988,59,8,13,257,0,94,0,115,0,58,0,0,29600,29400,1257.14285714,77000
AZ,Yuma,USH00029652,1987,25,89,5,0,20,0,0,125,28,99,272,168,27200,27000,1484.44444444,83500
AZ,Yuma,USH00029652,1986,20,84,41,0,0,28,68,16,101,18,33,56,19400,19100,1341.9895288,53400
AZ,Yuma,USH00029652,1985,18,49,-9999,-9999,0,0,13,0,361,110,158,89,29500,29400,1283.26530612,78600
AZ,Yuma,USH00029652,1984,66,0,0,109,0,0,793,160,36,0,114,450,38600,38600,1204.97409326,96900
AZ,Yuma,USH00029652,1983,100,190,81,0,0,0,0,708,56,112,18,254,35900,35800,1261.67597765,94100
AZ,Yuma,USH00029652,1982,80,42,296,0,0,0,20,353,66,0,66,423,87500,87400,1200,218500
AZ,Yuma,USH00029652,1981,69,28,180,13,15,0,0,323,0,8,25,0,127200,127100,1110.306845,294000
AZ,Yuma,USH00029652,1980,125,222,125,41,0,0,0,10,0,0,0,41,108100,108000,1215.11111111,273400
AZ,Yuma,USH00029652,1979,621,28,104,0,107,0,114,429,0,0,0,13,103500,103000,1164.58252427,249900
AZ,Yuma,USH00029652,1978,405,118,202,13,0,0,0,16,28,163,108,227,93900,93900,1036.16613419,202700
AZ,Yuma,USH00029652,1977,201,8,10,0,8,0,0,1390,124,86,0,186,95600,95300,982.161594963,195000
AZ,Yuma,USH00029652,1976,5,382,8,92,0,0,38,0,158,168,56,0,43950,43750,1335.44228571,121720
AZ,Yuma,USH00029652,1975,0,3,97,78,0,0,0,0,20,0,8,133,27150,27150,1539.88950276,87100
AZ,Yuma,USH00029652,1974,195,0,71,0,0,0,0,0,41,53,0,46,54350,54350,1405.99816007,159200
AZ,Yuma,USH00029652,1973,23,170,331,0,0,0,0,314,0,0,33,0,35900,35900,1113.76044568,83300
AZ,Yuma,USH00029652,1972,0,0,0,0,0,41,0,99,0,981,63,13,33550,33550,1267.02831595,88560
LA,Franklin,USH00169806,2016,947,1021,2657,1331,141,675,1009,1670,66,206,593,1721,8800,8750,921.6,16800
LA,Franklin,USH00169806,2014,574,910,1751,1833,1808,931,2079,797,310,1441,1248,1010,10100,10000,1128,23500
LA,Franklin,USH00169806,2011,1665,356,2277,1122,495,251,1168,-9999,1451,351,914,1796,22200,22200,951.351351351,44000
LA,Franklin,USH00169806,2010,1010,710,495,481,749,-9999,612,1364,737,551,1215,124,15100,13300,941.954887218,26100
LA,Franklin,USH00169806,2009,739,449,1637,1153,1639,547,1173,752,799,3510,172,1545,12400,12200,841.967213115,21400
LA,Franklin,USH00169806,2008,970,1723,777,957,1960,353,340,1484,4764,168,2383,2173,23000,22800,694.736842105,33000
LA,Franklin,USH00169806,2007,1547,638,163,1468,1296,1062,2947,463,1789,479,352,1019,24300,23800,1020.50420168,50600
LA,Franklin,USH00169806,2006,1555,2196,1228,872,1218,273,1281,1199,335,3643,454,1952,59000,58700,874.957410562,107000
LA,Franklin,USH00169806,2005,1049,1362,1048,1354,1181,403,1066,663,1572,0,636,901,62500,62000,802.064516129,103600
LA,Franklin,USH00169806,2004,1344,2583,700,991,2018,3421,1435,1322,84,1187,2689,979,40000,39800,912.964824121,75700
LA,Franklin,USH00169806,2003,449,2183,1094,967,2149,1201,867,203,1073,363,1586,1133,48000,47600,939.831932773,93200
LA,Franklin,USH00169806,2002,-9999,1059,1106,879,560,530,1793,958,678,2376,1491,2278,55000,54700,623.034734918,71000
LA,Franklin,USH00169806,2001,1436,1524,2531,877,276,1157,440,1855,1272,1631,2456,1455,90000,89500,590.480446927,110100
LA,Franklin,USH00169806,2000,345,335,1909,2143,790,1255,361,10,903,232,2360,948,75000,73500,616.489795918,94400
LA,Franklin,USH00169806,1999,3422,833,1689,1362,941,2345,495,165,772,617,236,1113,65000,64500,701.023255814,94200
LA,Franklin,USH00169806,1998,2703,2203,1886,952,96,402,535,1102,1394,302,1203,3574,66000,65000,512.492307692,69400
LA,Franklin,USH00169806,1997,939,2348,846,2126,1512,930,1098,338,685,1437,815,1919,88300,87800,669.157175399,122400
LA,Franklin,USH00169806,1996,1364,519,844,2249,1329,790,1024,1415,719,1366,-9999,1116,126000,125000,662.784,172600
LA,Franklin,USH00169806,1995,1185,491,1597,3032,1034,625,2126,275,435,840,784,1336,144000,143000,594.125874126,177000
LA,Franklin,USH00169806,1994,1939,1105,1689,1096,1311,912,1380,871,719,2455,500,679,133000,132000,809.818181818,222700
LA,Franklin,USH00169806,1993,997,550,1212,2337,746,1753,508,391,335,1013,1169,844,133000,132000,572,157300
LA,Franklin,USH00169806,1992,1494,1367,860,1710,647,2024,603,1448,663,754,1574,1261,133000,132500,664.030188679,183300
LA,Franklin,USH00169806,1991,1577,1498,1539,4543,2131,751,805,541,376,724,1117,2123,125000,119000,756.302521008,187500
LA,Franklin,USH00169806,1990,3608,1781,1204,594,1601,914,692,1082,590,1152,1375,1693,132000,131000,597.984732824,163200
LA,Franklin,USH00169806,1989,1879,1437,1450,168,2263,3212,1818,244,170,71,516,752,110000,107000,612.336448598,136500
LA,Franklin,USH00169806,1988,441,840,1884,630,86,292,1970,1286,760,1366,1065,1775,123000,114400,688.111888112,164000
LA,Franklin,USH00169806,1987,1119,2514,1217,264,1380,802,308,416,420,219,4371,1105,105000,104600,674.110898662,146900
LA,Franklin,USH00169806,1986,332,362,734,756,1779,616,450,652,675,1660,2228,1136,101000,100400,482.868525896,101000
LA,Franklin,USH00169806,1985,803,1938,988,450,554,1044,474,2018,1273,3013,590,1072,108000,105900,417.450424929,92100
LA,Franklin,USH00169806,1984,921,1944,1569,1285,735,1616,1169,1590,157,2276,2188,382,115000,114300,725.249343832,172700
LA,Franklin,USH00169806,1983,1014,2978,1651,2313,4463,1872,393,560,620,25,2240,1854,76000,75100,543.27563249,85000
LA,Franklin,USH00169806,1982,812,1421,1124,1906,638,2606,1089,790,1055,1366,1607,4516,103100,102200,593.189823875,126300
LA,Franklin,USH00169806,1981,519,1049,1352,76,1066,1317,671,457,472,693,399,755,126500,126300,354.964370546,93400
LA,Franklin,USH00169806,1980,1064,661,2902,1967,1752,892,686,143,841,1130,1085,196,102000,100400,272.988047809,57100
LA,Franklin,USH00169806,1979,3861,1965,958,2636,1383,303,1374,722,1887,858,1672,1016,77400,77000,620.883116883,99600
LA,Franklin,USH00169806,1978,1290,725,487,531,2105,587,394,927,656,127,790,2010,77900,77700,381.158301158,61700
LA,Franklin,USH00169806,1977,1300,411,2669,1671,407,352,1366,525,201,605,1477,1044,75000,74700,517.269076305,80500
LA,Franklin,USH00169806,1976,947,734,2699,243,1955,1476,631,218,248,424,815,1374,75000,74000,352.864864865,54400
LA,Franklin,USH00169806,1975,1141,1733,2025,1039,2487,2775,1262,1062,524,2020,694,737,39500,38200,517.696335079,41200
LA,Franklin,USH00169806,1974,3895,1164,903,1494,816,1354,635,1496,1382,1484,1391,1881,85500,84000,372,65100
LA,Franklin,USH00169806,1973,1709,614,2495,2199,1237,267,551,797,1427,927,2368,1610,75700,74900,394.76635514,61600
LA,Franklin,USH00169806,1972,2058,753,1525,613,950,712,809,311,746,1040,1220,1815,92000,89400,409.66442953,76300
AR,Jefferson,USH00035754,2016,582,996,2560,872,1353,1083,564,2843,292,38,1003,1726,4300,4300,1077.20930233,9650
AR,Jefferson,USH00035754,2014,585,1100,1271,1440,1711,1108,831,572,427,1410,869,381,3900,3900,1156.92307692,9400
AR,Jefferson,USH00035754,2013,1746,1215,960,1394,1620,257,363,1097,1187,1081,1010,2130,2900,2700,1120,6300
AR,Jefferson,USH00035754,2011,378,933,446,3610,1047,368,171,1272,99,761,1825,2124,8000,8000,852,14200
AR,Jefferson,USH00035754,2009,826,1001,1636,1330,4102,577,2706,1087,2052,4113,628,2164,5000,5000,912,9500
AR,Jefferson,USH00035754,2008,425,1230,1425,2327,870,683,264,2030,2456,1572,608,1366,9500,9500,960,19000
AR,Jefferson,USH00035754,2007,1871,455,422,1496,1481,499,1495,223,1776,2015,547,1890,21100,20800,969.230769231,42000
AR,Jefferson,USH00035754,2006,1679,766,1076,738,1161,527,669,575,1126,757,859,1767,44100,43900,956.719817768,87500
AR,Jefferson,USH00035754,2005,1220,675,1005,693,168,1233,649,447,1288,3,971,234,41100,40800,891.764705882,75800
AR,Jefferson,USH00035754,2004,1461,1528,1517,1362,1266,1490,1136,412,31,1808,3436,811,39300,39200,1095.91836735,89500
AR,Jefferson,USH00035754,2003,133,2395,417,611,1731,1378,622,309,874,752,601,528,40800,40800,889.411764706,75600
AR,Jefferson,USH00035754,2002,570,668,3490,246,1196,225,287,498,787,2258,754,2671,42000,42000,934.857142857,81800
AR,Jefferson,USH00035754,2001,1204,1544,964,818,1413,599,703,1089,-9999,1651,348,1912,51500,51000,828.235294118,88000
AR,Jefferson,USH00035754,2000,395,541,1194,755,2287,1452,346,0,640,264,1897,970,48000,48000,653,65300
AR,Jefferson,USH00035754,1999,1737,256,1701,1138,1081,667,591,13,320,805,734,1146,49000,48500,762.06185567,77000
AR,Jefferson,USH00035754,1998,1937,768,1318,490,195,670,1062,708,926,1026,767,1858,45000,44000,676.363636364,62000
AR,Jefferson,USH00035754,1997,880,1851,1312,2911,509,1321,155,735,593,988,1220,1079,62000,61500,827.317073171,106000
AR,Jefferson,USH00035754,1996,574,784,1073,648,699,973,2141,234,1600,1291,1558,1379,70000,69000,800,115000
AR,Jefferson,USH00035754,1995,1465,595,1687,1303,647,536,1103,440,147,329,515,1570,82000,78000,590.769230769,96000
AR,Jefferson,USH00035754,1994,1585,1555,1410,664,966,1498,1592,1070,1072,1403,558,991,71000,70000,829.714285714,121000
AR,Jefferson,USH00035754,1993,1066,570,620,1395,1030,259,48,1506,515,1324,1647,1766,73000,72500,443.586206897,67000
AR,Jefferson,USH00035754,1992,526,667,1775,294,769,1516,1,1347,767,550,-9999,839,63000,61000,841.967213115,107000
AR,Jefferson,USH00035754,1991,1107,1033,1066,4152,1038,1209,874,993,462,1552,937,2214,70000,69000,841.739130435,121000
AR,Jefferson,USH00035754,1990,1613,1918,2000,1898,1706,495,593,835,929,3152,1099,2002,58000,56500,715.327433628,84200
AR,Jefferson,USH00035754,1989,1596,2678,1412,1280,1121,2225,3281,1120,952,109,472,645,50700,50200,708.525896414,74100
AR,Jefferson,USH00035754,1988,993,-9999,-9999,-9999,-9999,-9999,906,970,812,1058,2921,936,58700,57700,848.526863085,102000
AR,Jefferson,USH00035754,1987,592,2054,-9999,-9999,922,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47500,47100,866.242038217,85000
AR,Jefferson,USH00035754,1986,-9999,-9999,686,1357,787,1417,-9999,-9999,-9999,-9999,-9999,-9999,47000,46900,619.189765458,60500
AR,Jefferson,USH00035754,1985,965,1629,1447,1629,531,554,1658,1277,531,1869,629,960,42000,40300,909.975186104,76400
AR,Jefferson,USH00035754,1984,407,1090,1302,1016,2671,438,1255,1470,1683,3571,1418,1265,42000,41600,671.538461538,58200
AR,Jefferson,USH00035754,1983,288,1188,958,1803,2463,1148,1280,51,980,578,1621,2763,30700,30000,654.4,40900
AR,Jefferson,USH00035754,1982,1460,1038,464,2337,1178,1417,825,1475,506,1112,1183,3816,26500,25400,850.393700787,45000
AR,Jefferson,USH00035754,1981,244,805,875,542,1718,1471,1119,1550,664,1223,414,182,46500,46000,652.173913043,62500
AR,Jefferson,USH00035754,1980,1132,492,2617,1008,1776,25,226,191,2036,863,1306,452,67500,62300,352.873194222,45800
AR,Jefferson,USH00035754,1979,1537,1744,801,2881,3306,1135,941,1244,1211,1117,1036,1299,69500,66400,572.530120482,79200
AR,Jefferson,USH00035754,1978,2107,478,633,707,2123,756,56,1739,804,642,1517,2392,87500,84500,340.828402367,60000
AR,Jefferson,USH00035754,1977,835,580,1446,1068,313,1003,1198,117,900,355,1486,494,96400,94600,645.412262156,127200
AR,Jefferson,USH00035754,1976,918,976,1768,603,999,908,789,168,504,1792,391,668,102100,90600,522.913907285,98700
AR,Jefferson,USH00035754,1975,1188,1042,2599,970,1175,849,752,1077,400,487,749,546,69000,68200,601.759530792,85500
AR,Jefferson,USH00035754,1974,1815,774,658,1337,2479,2140,1247,1602,1485,823,1571,854,93000,92000,426.260869565,81700
AR,Jefferson,USH00035754,1973,1304,1068,1992,2315,1404,445,1116,322,1662,1659,1572,1428,82700,81300,637.638376384,108000
AR,Jefferson,USH00035754,1972,1109,190,857,749,526,1260,973,699,414,2134,2387,2580,94400,91900,637.214363439,122000
AZ,Graham,USH00027390,2016,286,43,0,153,49,298,198,344,871,575,225,300,10000,9000,1376,25800
AZ,Graham,USH00027390,2015,486,49,81,66,15,284,214,1128,122,196,48,116,7100,7000,1227.42857143,17900
AZ,Graham,USH00027390,2014,0,0,53,0,0,0,332,285,484,594,84,225,9000,9000,1477.33333333,27700
AZ,Graham,USH00027390,2013,70,48,20,10,10,0,638,132,609,0,312,64,16300,16300,1372,46600
AZ,Graham,USH00027390,2012,44,209,21,31,10,0,898,529,278,5,41,178,17000,16500,1463.27272727,50300
AZ,Graham,USH00027390,2011,0,53,10,0,0,61,116,356,353,27,39,354,17500,17200,1534.88372093,55000
AZ,Graham,USH00027390,2010,607,321,172,16,5,64,385,913,105,109,0,140,19800,19800,1437.57575758,59300
AZ,Graham,USH00027390,2009,156,38,58,8,90,46,101,270,71,28,84,187,18000,17900,1399.77653631,52200
AZ,Graham,USH00027390,2008,79,91,0,0,145,13,592,377,695,79,114,133,19000,18700,1337.32620321,52100
AZ,Graham,USH00027390,2007,305,182,216,100,0,94,679,762,25,15,-9999,221,22000,21700,1327.18894009,60000
AZ,Graham,USH00027390,2006,79,0,125,3,0,53,647,643,278,336,0,59,20000,19500,1403.07692308,57000
AZ,Graham,USH00027390,2005,361,596,56,137,25,0,248,244,59,199,0,5,23000,22900,1215.72052402,58000
AZ,Graham,USH00027390,2004,188,92,435,252,3,0,632,372,118,178,327,155,20000,19800,1236.36363636,51000
AZ,Graham,USH00027390,2003,13,255,95,20,3,0,177,92,109,110,309,16,22000,21500,1013.58139535,45400
AZ,Graham,USH00027390,2002,20,39,24,5,0,3,453,208,132,298,48,204,21800,21500,1263.62790698,56600
AZ,Graham,USH00027390,2001,215,52,51,294,124,15,181,369,6,33,41,64,24500,23900,1048.36820084,52200
AZ,Graham,USH00027390,2000,33,11,28,0,0,258,108,648,8,1115,254,25,24100,23900,1283.34728033,63900
AZ,Graham,USH00027390,1999,0,0,31,222,0,15,556,679,421,5,0,0,19000,18900,1112.38095238,43800
AZ,Graham,USH00027390,1998,24,391,274,23,0,0,361,414,84,142,102,130,15300,15300,1226.66666667,39100
AZ,Graham,USH00027390,1997,336,145,76,8,115,223,307,602,368,193,97,534,9900,9900,1018.18181818,21000
AZ,Graham,USH00027390,1996,0,305,0,23,0,361,125,426,861,335,102,0,8500,8400,914.285714286,16000
AZ,Graham,USH00027390,1995,330,226,94,16,31,3,64,900,270,0,91,34,6800,6700,780.895522388,10900
AZ,Graham,USH00027390,1994,23,173,158,56,90,41,196,410,206,188,451,435,9400,9300,913.548387097,17700
AZ,Graham,USH00027390,1993,787,283,88,0,14,66,137,565,53,297,160,48,8600,8500,1050.35294118,18600
AZ,Graham,USH00027390,1992,250,296,422,102,579,66,350,1102,33,26,10,607,8500,8500,773.647058824,13700
AZ,Graham,USH00027390,1991,156,295,434,0,0,5,272,717,74,65,79,1052,5700,5700,842.105263158,10000
AZ,Graham,USH00027390,1990,82,120,229,28,18,162,499,348,570,183,202,366,7900,7400,1037.83783784,16000
AZ,Graham,USH00027390,1989,277,0,20,0,43,0,240,70,160,367,0,54,4900,4800,1060,10600
AZ,Graham,USH00027390,1988,89,378,0,364,0,77,72,601,224,320,130,90,10000,9900,1149.09090909,23700
AZ,Graham,USH00027390,1987,79,402,131,69,104,65,408,427,175,79,61,360,9000,8900,1013.93258427,18800
AZ,Graham,USH00027390,1986,10,335,377,41,18,194,495,311,114,314,609,178,8800,8800,1036.36363636,19000
AZ,Graham,USH00027390,1985,192,115,186,204,0,8,567,171,817,521,223,3,10600,10600,860.377358491,19000
AZ,Graham,USH00027390,1984,308,0,0,143,196,232,823,803,293,107,51,589,12000,12000,828,20700
AZ,Graham,USH00027390,1983,283,292,430,13,0,8,824,132,960,958,230,289,8800,7850,782.675159236,12800
AZ,Graham,USH00027390,1982,440,177,140,0,170,13,605,625,272,0,264,685,12100,12000,856,21400
AZ,Graham,USH00027390,1981,208,122,360,28,137,84,341,352,199,55,93,0,16600,16500,954.181818182,32800
AZ,Graham,USH00027390,1980,123,672,89,15,8,0,368,160,401,66,170,38,11800,11700,1050.25641026,25600
AZ,Graham,USH00027390,1979,609,130,120,96,118,89,309,263,24,23,25,141,14200,14000,720,21000
AZ,Graham,USH00027390,1978,345,217,214,5,59,8,215,267,116,722,358,549,11000,11000,720,16500
AZ,Graham,USH00027390,1977,313,3,99,60,0,82,425,305,92,196,8,244,12000,11900,778.487394958,19300
AZ,Graham,USH00027390,1976,50,214,23,77,168,0,279,58,175,349,81,11,4400,4400,979.636363636,8980
AZ,Graham,USH00027390,1975,108,16,102,67,0,0,463,16,500,99,91,89,3250,3050,763.278688525,4850
AZ,Graham,USH00027390,1974,111,16,106,15,36,0,734,197,498,374,47,44,6750,6750,874.666666667,12300
AZ,Graham,USH00027390,1973,57,552,373,8,125,214,374,245,20,0,53,0,4200,4200,646.857142857,5660
AZ,Graham,USH00027390,1972,18,0,10,0,61,70,424,660,465,935,125,101,5700,4560,621.052631579,5900
AR,Franklin,USH00035512,1979,733,1117,1443,1332,2275,394,1649,1137,609,607,630,747,30,30,240,15
AR,Franklin,USH00035512,1974,394,379,1085,1215,638,1946,307,1535,2299,845,1845,441,200,200,480,200
AR,Franklin,USH00035512,1973,877,530,2146,2055,916,1835,330,169,1508,945,2452,903,220,220,480,220
AR,Franklin,USH00035512,1972,226,278,160,884,537,676,1206,208,1138,1250,2195,657,280,260,461.538461538,250
GA,Jenkins,USH00095882,1998,1510,1707,1412,-9999,-9999,-9999,1072,679,254,-9999,-9999,333,18000,10500,457.142857143,10000
GA,Jenkins,USH00095882,1997,1301,1384,340,912,363,1446,1644,528,1234,1505,1367,1847,18500,18300,629.508196721,24000
GA,Jenkins,USH00095882,1996,776,475,1192,548,458,623,1898,637,739,114,502,712,12600,12600,742.857142857,19500
GA,Jenkins,USH00095882,1995,1491,1232,823,158,363,2096,1142,2469,539,648,666,546,13100,13000,590.769230769,16000
GA,Jenkins,USH00095882,1994,935,280,1215,302,498,1649,1715,897,431,2573,808,809,7100,7100,845.070422535,12500
GA,Jenkins,USH00095882,1993,1737,-9999,-9999,76,849,175,1100,599,699,684,665,407,5100,5000,537.6,5600
GA,Jenkins,USH00095882,1992,1129,1086,613,308,1008,1948,1229,2023,907,1835,537,394,4400,4250,688.941176471,6100
GA,Jenkins,USH00095882,1991,1575,322,2331,1473,1505,805,1419,3004,496,50,127,691,4200,4200,891.428571429,7800
GA,Jenkins,USH00095882,1990,892,880,473,648,485,432,798,615,31,3034,498,294,3500,3500,506.057142857,3690
GA,Jenkins,USH00095882,1989,-9999,597,1124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,681,2130,2300,2300,672,3220
GA,Jenkins,USH00095882,1988,838,909,658,1475,616,635,231,496,-9999,-9999,-9999,270,2000,1700,728.470588235,2580
GA,Jenkins,USH00095882,1987,2062,1362,838,193,1,991,1103,1123,979,1012,18,366,780,770,866.493506494,1390
GA,Jenkins,USH00095882,1986,425,1097,590,186,194,1029,769,1740,389,690,787,-9999,550,535,897.196261682,1000
GA,Jenkins,USH00095882,1985,268,1153,310,195,319,975,2460,1823,76,1230,2217,1292,680,660,741.818181818,1020
GA,Jenkins,USH00095882,1984,-9999,1143,-9999,638,1765,1020,859,757,302,251,158,376,70,70,960,140
GA,Jenkins,USH00095882,1982,932,820,507,1034,613,1237,1153,664,983,339,515,1300,215,100,696,145
GA,Jenkins,USH00095882,1981,191,1067,462,629,330,1285,1546,810,30,866,129,1690,250,230,250.434782609,120
GA,Jenkins,USH00095882,1980,690,256,2598,505,674,114,102,589,1,1596,434,305,390,375,108.8,85
GA,Jenkins,USH00095882,1979,912,1872,1,479,897,912,170,1537,895,1045,234,1710,295,290,446.896551724,270
GA,Jenkins,USH00095882,1977,567,427,1822,246,493,553,257,1649,733,627,605,1346,610,220,58.9090909091,27
GA,Jenkins,USH00095882,1976,1191,617,705,533,2162,1506,602,798,1716,1514,946,1234,770,740,366.486486486,565
GA,Jenkins,USH00095882,1975,1430,2233,1130,1519,1738,1138,2394,828,1049,200,117,992,240,230,563.47826087,270
GA,Jenkins,USH00095882,1974,818,1608,859,1,724,981,999,964,1491,671,1,18,3220,3140,429.554140127,2810
GA,Jenkins,USH00095882,1973,1051,2145,1787,1049,452,1901,1158,1,788,984,152,211,3190,3095,569.176090468,3670
GA,Jenkins,USH00095882,1972,1524,1037,1761,223,1078,1169,893,1134,422,592,884,1478,5300,5100,294.588235294,3130
AL,Jackson,USH00017304,2012,2538,928,961,371,640,1546,2434,905,1683,1047,579,1668,3200,3200,1249.5,8330
AL,Jackson,USH00017304,2011,1331,516,3098,2976,734,1306,895,884,3044,422,1853,1922,5900,5900,763.118644068,9380
AL,Jackson,USH00017304,2010,1506,1178,1208,874,1565,1162,1709,2251,307,630,1572,641,3400,3400,951.529411765,6740
AL,Jackson,USH00017304,2007,889,698,297,1187,394,557,1089,112,1179,529,1065,744,5650,5600,514.285714286,6000
AL,Jackson,USH00017304,2006,1756,822,656,1268,1406,622,744,1061,1209,1425,1108,808,8550,8500,711.529411765,12600
AL,Jackson,USH00017304,2005,836,1645,1053,1214,396,1438,1656,760,576,25,1285,981,7450,7400,875.675675676,13500
AL,Jackson,USH00017304,2003,813,2268,605,1409,3488,690,1119,1955,879,148,1421,1219,5050,5050,826.930693069,8700
AL,Jackson,USH00017304,2002,1315,716,1573,605,1667,576,730,1391,1541,724,1836,1679,4900,4800,550,5500
AL,Jackson,USH00017304,2000,1933,940,1117,2432,453,971,697,640,1376,124,2835,684,3300,3200,525,3500
AL,Jackson,USH00017304,1999,2159,1163,1243,1034,1565,2102,1618,188,812,625,605,719,2100,2100,457.142857143,2000
AL,Jackson,USH00017304,1998,1832,1522,1146,1386,1072,809,880,686,310,137,1043,1683,600,600,680,850
AL,Jackson,USH00017304,1991,768,1935,1745,1857,1377,1275,1651,589,826,92,975,2486,100,90,426.666666667,80
AL,Jackson,USH00017304,1990,2207,2439,2171,1140,1746,531,985,1116,1422,880,1179,3741,185,185,544.864864865,210
AL,Jackson,USH00017304,1989,1839,1936,1962,1118,941,2308,1438,728,2370,559,1633,1039,145,145,446.896551724,135
AL,Jackson,USH00017304,1988,1370,676,600,1058,639,165,1244,1401,2557,811,1438,-9999,430,430,279.069767442,250
